Emp ID;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;dept;salary
1142;0.46;0.48;2,00;129,00;3,00;0,00;0,00;sales;low
1141;0.82;0.83;4,00;245,00;5,00;1,00;0,00;sales;low
1140;0.42;0.46;2,00;132,00;3,00;0,00;0,00;sales;low
1139;0.09;0.92;6,00;303,00;5,00;0,00;0,00;sales;low
1138;0.87;0.88;5,00;262,00;6,00;0,00;0,00;sales;low
1137;0.86;0.91;5,00;265,00;5,00;0,00;0,00;IT;low
1136;0.11;0.87;6,00;291,00;4,00;0,00;0,00;product_mng;low
1135;0.46;0.51;2,00;155,00;3,00;0,00;0,00;product_mng;low
1134;0.91;0.94;5,00;218,00;6,00;0,00;0,00;product_mng;low
1133;0.77;0.87;4,00;150,00;4,00;0,00;0,00;product_mng;low
1132;0.37;0.48;2,00;160,00;3,00;0,00;0,00;IT;low
1131;0.37;0.47;2,00;149,00;3,00;0,00;0,00;IT;medium
1130;0.11;0.93;6,00;290,00;4,00;0,00;0,00;IT;medium
1129;0.1;0.89;5,00;270,00;4,00;0,00;0,00;IT;medium
1128;0.1;0.85;7,00;261,00;4,00;0,00;0,00;IT;medium
1127;0.88;0.87;4,00;235,00;6,00;0,00;0,00;management;low
1126;0.39;0.57;2,00;158,00;3,00;0,00;0,00;technical;high
1125;0.43;0.52;2,00;141,00;3,00;0,00;0,00;technical;medium
1124;0.1;0.9;7,00;301,00;4,00;0,00;0,00;technical;medium
1123;0.39;0.57;2,00;131,00;3,00;0,00;0,00;support;medium
1122;0.38;0.47;2,00;147,00;3,00;0,00;0,00;support;medium
1121;0.11;0.91;6,00;278,00;4,00;0,00;0,00;support;medium
1120;0.44;0.5;2,00;138,00;3,00;0,00;0,00;support;medium
1119;0.75;0.97;4,00;245,00;5,00;0,00;0,00;support;medium
1118;0.72;0.88;5,00;249,00;5,00;0,00;0,00;support;medium
1117;0.09;0.85;6,00;260,00;4,00;0,00;0,00;support;medium
1116;0.42;0.46;2,00;131,00;3,00;0,00;0,00;support;medium
1115;0.11;0.86;6,00;279,00;4,00;0,00;0,00;support;medium
1114;0.1;0.87;6,00;306,00;4,00;0,00;0,00;support;medium
1113;0.09;0.82;6,00;251,00;4,00;0,00;0,00;support;low
1112;0.44;0.46;2,00;149,00;3,00;0,00;0,00;technical;low
1111;0.09;0.82;7,00;267,00;4,00;0,00;0,00;technical;low
1110;0.73;0.86;5,00;249,00;5,00;0,00;0,00;technical;low
1109;0.1;0.91;7,00;297,00;4,00;0,00;0,00;technical;low
1108;0.72;0.82;5,00;269,00;5,00;0,00;0,00;technical;low
1107;0.44;0.57;2,00;139,00;3,00;0,00;0,00;technical;low
1106;0.37;0.49;2,00;130,00;3,00;0,00;0,00;technical;low
1105;0.11;0.89;6,00;254,00;4,00;0,00;0,00;technical;low
1104;0.38;0.52;2,00;156,00;3,00;0,00;0,00;technical;low
1103;0.43;0.47;2,00;130,00;3,00;0,00;0,00;technical;low
1102;0.09;0.97;7,00;262,00;4,00;0,00;0,00;technical;low
1101;0.11;0.83;6,00;262,00;4,00;0,00;0,00;hr;low
1100;0.44;0.46;2,00;153,00;3,00;0,00;0,00;hr;low
1099;0.42;0.48;2,00;132,00;3,00;0,00;0,00;hr;low
1098;0.38;0.48;2,00;134,00;3,00;0,00;0,00;hr;low
1097;0.37;0.46;2,00;129,00;3,00;0,00;0,00;accounting;low
1096;0.1;0.77;7,00;308,00;4,00;0,00;0,00;accounting;low
1095;0.11;0.77;6,00;275,00;4,00;0,00;0,00;accounting;low
1094;0.89;0.91;5,00;260,00;5,00;0,00;0,00;sales;low
1093;0.73;1,00;5,00;230,00;5,00;0,00;0,00;sales;low
1092;0.44;0.46;2,00;157,00;3,00;0,00;0,00;sales;medium
1091;0.38;0.54;2,00;150,00;3,00;0,00;0,00;sales;medium
1090;0.36;0.53;2,00;133,00;3,00;0,00;0,00;sales;medium
1089;0.91;0.9;4,00;250,00;5,00;0,00;0,00;sales;medium
1088;0.73;0.92;4,00;273,00;5,00;0,00;0,00;sales;low
1087;0.9;0.86;5,00;254,00;5,00;0,00;0,00;sales;high
1086;0.77;1,00;4,00;272,00;5,00;0,00;0,00;sales;medium
1085;0.77;0.83;4,00;245,00;5,00;0,00;0,00;sales;medium
1084;0.83;0.94;4,00;267,00;5,00;0,00;0,00;sales;medium
1083;0.87;0.88;5,00;231,00;6,00;0,00;0,00;sales;medium
1082;0.9;0.91;4,00;269,00;5,00;0,00;0,00;sales;medium
1081;0.86;0.95;4,00;238,00;5,00;0,00;0,00;sales;medium
1080;0.86;0.95;5,00;269,00;6,00;0,00;0,00;sales;medium
1079;0.46;0.53;2,00;128,00;3,00;0,00;0,00;sales;medium
1078;0.8;0.95;5,00;244,00;5,00;0,00;0,00;sales;medium
1077;0.09;0.79;6,00;276,00;4,00;0,00;0,00;sales;medium
1076;0.74;0.89;4,00;267,00;5,00;0,00;0,00;sales;medium
1075;0.86;0.83;4,00;270,00;5,00;0,00;0,00;marketing;medium
1074;0.45;0.54;2,00;154,00;3,00;0,00;0,00;marketing;low
1073;0.53;0.95;6,00;205,00;4,00;0,00;0,00;marketing;low
1072;0.9;0.95;5,00;275,00;3,00;0,00;0,00;management;low
1071;0.78;0.87;5,00;243,00;5,00;0,00;0,00;technical;low
1070;0.1;0.89;6,00;244,00;4,00;1,00;0,00;support;low
1069;0.74;1,00;5,00;223,00;5,00;0,00;0,00;accounting;low
1068;0.45;0.57;2,00;136,00;3,00;0,00;0,00;sales;low
1067;0.43;0.47;2,00;129,00;3,00;0,00;0,00;marketing;low
1066;0.43;0.52;2,00;142,00;3,00;0,00;0,00;RandD;low
1065;0.47;0.81;4,00;133,00;3,00;0,00;0,00;RandD;low
1064;0.11;0.91;6,00;302,00;4,00;0,00;0,00;RandD;low
1063;0.87;0.83;5,00;267,00;5,00;0,00;0,00;RandD;low
1062;0.34;0.97;6,00;157,00;5,00;1,00;0,00;RandD;low
1061;0.36;0.48;2,00;152,00;3,00;0,00;0,00;IT;low
1060;0.7;0.93;2,00;310,00;3,00;0,00;0,00;product_mng;low
1059;0.31;0.95;6,00;235,00;5,00;0,00;0,00;product_mng;low
1058;0.4;0.51;2,00;136,00;3,00;0,00;0,00;product_mng;low
1057;0.45;0.56;2,00;143,00;3,00;0,00;0,00;product_mng;low
1056;0.1;0.8;7,00;292,00;5,00;0,00;0,00;IT;low
1055;0.09;0.84;6,00;258,00;4,00;0,00;0,00;IT;low
1054;0.09;0.78;6,00;244,00;4,00;0,00;0,00;IT;low
1053;0.37;0.48;2,00;129,00;3,00;0,00;0,00;IT;medium
1052;0.09;0.92;6,00;261,00;4,00;0,00;0,00;IT;medium
1051;0.79;1,00;4,00;229,00;5,00;1,00;0,00;management;medium
1050;0.74;0.89;5,00;232,00;6,00;0,00;0,00;technical;medium
1049;0.44;0.5;2,00;132,00;3,00;0,00;0,00;technical;low
1048;0.37;0.49;2,00;151,00;3,00;0,00;0,00;technical;high
1047;0.86;1,00;4,00;250,00;6,00;0,00;0,00;support;medium
1046;0.4;0.57;2,00;128,00;3,00;0,00;0,00;support;medium
1045;0.63;0.94;3,00;179,00;2,00;0,00;0,00;support;medium
1044;0.77;1,00;4,00;249,00;6,00;0,00;0,00;support;medium
1043;0.81;0.94;5,00;233,00;6,00;0,00;0,00;support;medium
1042;0.81;0.84;5,00;258,00;5,00;0,00;0,00;support;medium
1041;0.11;0.89;6,00;309,00;4,00;0,00;0,00;support;medium
1040;0.82;1,00;4,00;273,00;6,00;0,00;0,00;support;medium
1039;0.89;1,00;4,00;237,00;5,00;0,00;0,00;support;medium
1038;0.09;0.97;7,00;268,00;4,00;0,00;0,00;support;medium
1037;0.46;0.54;2,00;158,00;3,00;0,00;0,00;support;medium
1036;0.1;0.95;6,00;256,00;4,00;0,00;0,00;technical;medium
1035;0.1;0.86;6,00;266,00;4,00;1,00;0,00;technical;low
1034;0.42;0.56;2,00;158,00;3,00;0,00;0,00;technical;low
1033;0.84;0.88;5,00;237,00;5,00;0,00;0,00;technical;low
1032;0.11;0.93;4,00;295,00;3,00;0,00;0,00;technical;low
1031;0.1;0.97;6,00;307,00;4,00;0,00;0,00;technical;low
1030;0.1;0.82;6,00;272,00;4,00;0,00;0,00;technical;low
1029;0.88;0.89;4,00;275,00;5,00;0,00;0,00;technical;low
1028;0.09;0.9;6,00;287,00;4,00;0,00;0,00;technical;low
1027;0.46;0.53;2,00;129,00;3,00;0,00;0,00;technical;low
1026;0.4;0.45;2,00;142,00;3,00;0,00;0,00;technical;low
1025;0.42;0.47;2,00;129,00;3,00;0,00;0,00;hr;low
1024;0.42;0.57;2,00;159,00;3,00;0,00;0,00;hr;low
1023;0.36;0.48;2,00;145,00;3,00;0,00;0,00;hr;low
1022;0.8;0.95;3,00;146,00;5,00;0,00;0,00;hr;low
1021;0.74;0.87;5,00;258,00;5,00;0,00;0,00;accounting;low
1020;0.86;0.95;4,00;241,00;5,00;0,00;0,00;accounting;low
1019;0.36;0.47;2,00;136,00;3,00;0,00;0,00;accounting;low
1018;0.92;0.87;4,00;229,00;6,00;0,00;0,00;sales;low
1017;0.4;0.55;2,00;155,00;3,00;0,00;0,00;sales;low
1016;0.39;0.48;2,00;138,00;3,00;0,00;0,00;sales;low
1015;0.44;0.53;2,00;156,00;3,00;0,00;0,00;sales;low
1014;0.11;0.78;7,00;248,00;4,00;0,00;0,00;sales;medium
1013;0.1;0.87;6,00;284,00;4,00;0,00;0,00;sales;medium
1012;0.43;0.47;2,00;149,00;3,00;0,00;0,00;sales;medium
1011;0.43;0.53;2,00;152,00;3,00;0,00;0,00;sales;medium
1010;0.75;0.88;4,00;239,00;5,00;0,00;0,00;sales;low
1009;0.87;0.9;4,00;256,00;5,00;0,00;0,00;sales;high
1008;0.36;0.52;2,00;137,00;3,00;1,00;0,00;sales;medium
1007;0.4;0.47;2,00;151,00;3,00;0,00;0,00;sales;medium
1006;0.54;0.56;4,00;260,00;3,00;0,00;0,00;sales;medium
1005;0.09;0.8;6,00;247,00;4,00;0,00;0,00;sales;medium
1004;0.43;0.48;2,00;160,00;3,00;0,00;0,00;sales;medium
1003;0.42;0.5;2,00;141,00;3,00;0,00;0,00;sales;medium
1002;0.11;0.85;6,00;267,00;4,00;0,00;0,00;sales;medium
1001;0.87;1,00;4,00;258,00;5,00;1,00;1,00;sales;medium
1000;0.37;0.5;2,00;131,00;3,00;0,00;0,00;sales;medium
999;0.37;0.46;2,00;155,00;3,00;0,00;0,00;marketing;medium
998;0.86;0.94;5,00;224,00;5,00;0,00;0,00;marketing;medium
997;0.38;0.54;2,00;157,00;3,00;0,00;0,00;marketing;medium
996;0.38;0.46;2,00;144,00;3,00;0,00;0,00;management;low
995;0.38;0.45;2,00;127,00;3,00;0,00;0,00;technical;low
994;0.84;0.88;4,00;269,00;5,00;0,00;0,00;support;low
993;0.45;0.57;2,00;151,00;3,00;0,00;0,00;accounting;low
992;0.76;0.91;4,00;219,00;5,00;0,00;0,00;sales;low
991;0.09;0.77;6,00;244,00;4,00;0,00;0,00;marketing;low
990;0.4;0.46;2,00;144,00;3,00;0,00;0,00;RandD;low
989;0.74;0.89;5,00;259,00;5,00;0,00;0,00;RandD;low
988;0.1;0.79;6,00;249,00;4,00;0,00;0,00;RandD;low
987;0.36;0.5;2,00;158,00;3,00;0,00;0,00;RandD;low
986;0.11;0.55;2,00;137,00;3,00;1,00;0,00;RandD;low
985;0.75;0.86;5,00;260,00;5,00;0,00;0,00;IT;low
984;0.43;0.52;2,00;139,00;3,00;0,00;0,00;product_mng;low
983;0.85;0.97;4,00;266,00;6,00;0,00;0,00;product_mng;low
982;0.44;0.55;2,00;130,00;3,00;1,00;0,00;product_mng;low
981;0.45;0.45;2,00;140,00;3,00;0,00;0,00;product_mng;low
980;0.11;0.95;6,00;271,00;4,00;0,00;0,00;IT;low
979;0.39;0.56;2,00;156,00;3,00;0,00;0,00;IT;low
978;0.11;0.87;5,00;303,00;4,00;0,00;0,00;IT;low
977;0.92;0.94;5,00;307,00;5,00;0,00;0,00;IT;low
976;0.36;0.54;2,00;136,00;3,00;0,00;0,00;IT;low
975;0.1;0.81;6,00;304,00;4,00;0,00;0,00;management;medium
974;0.37;0.47;2,00;150,00;3,00;0,00;0,00;technical;medium
973;0.11;0.74;6,00;290,00;5,00;0,00;0,00;technical;medium
972;0.72;1,00;5,00;264,00;5,00;0,00;0,00;technical;medium
971;0.38;0.46;2,00;147,00;3,00;0,00;0,00;support;low
970;0.41;0.48;2,00;130,00;3,00;0,00;0,00;support;high
969;0.42;0.54;2,00;130,00;3,00;0,00;0,00;support;medium
968;0.85;0.92;4,00;275,00;5,00;0,00;0,00;support;medium
967;0.09;0.85;5,00;281,00;4,00;0,00;0,00;support;medium
966;0.8;0.63;5,00;180,00;5,00;0,00;0,00;support;medium
965;0.38;0.5;2,00;150,00;3,00;1,00;0,00;support;medium
964;0.37;0.51;2,00;140,00;3,00;0,00;0,00;support;medium
963;0.41;0.45;2,00;150,00;3,00;0,00;0,00;support;medium
962;0.73;0.83;5,00;270,00;5,00;1,00;0,00;support;medium
961;0.39;0.51;2,00;132,00;3,00;0,00;0,00;support;medium
960;0.1;0.94;7,00;281,00;4,00;0,00;0,00;technical;medium
959;0.41;0.5;2,00;153,00;3,00;0,00;0,00;technical;medium
958;0.39;0.57;2,00;133,00;3,00;0,00;0,00;technical;medium
957;0.46;0.53;2,00;143,00;3,00;1,00;0,00;technical;low
956;0.1;0.91;6,00;262,00;5,00;1,00;0,00;technical;low
955;0.4;0.46;2,00;131,00;3,00;0,00;0,00;technical;low
954;0.41;0.71;4,00;301,00;5,00;0,00;0,00;technical;low
953;0.09;0.94;6,00;308,00;4,00;0,00;0,00;technical;low
952;0.36;0.52;2,00;157,00;3,00;0,00;0,00;technical;low
951;0.09;0.9;7,00;289,00;5,00;0,00;0,00;technical;low
950;0.11;0.95;6,00;285,00;4,00;0,00;0,00;technical;low
949;0.61;0.86;4,00;196,00;4,00;0,00;0,00;hr;low
948;0.39;0.56;2,00;135,00;3,00;0,00;0,00;hr;low
947;0.37;0.46;2,00;131,00;3,00;0,00;0,00;hr;low
946;0.87;1,00;5,00;274,00;5,00;0,00;0,00;hr;low
945;0.11;0.85;7,00;272,00;4,00;0,00;0,00;accounting;low
944;0.81;1,00;5,00;235,00;5,00;0,00;0,00;accounting;low
943;0.11;0.89;6,00;301,00;4,00;0,00;0,00;accounting;low
942;0.43;0.56;2,00;136,00;3,00;0,00;0,00;sales;low
941;0.92;0.92;4,00;245,00;5,00;0,00;0,00;sales;low
940;0.39;0.47;2,00;135,00;3,00;0,00;0,00;sales;low
939;0.1;0.89;6,00;246,00;4,00;0,00;0,00;sales;low
938;0.11;0.8;6,00;286,00;4,00;0,00;0,00;sales;low
937;0.1;0.95;7,00;301,00;4,00;0,00;0,00;sales;low
936;0.44;0.49;2,00;130,00;3,00;0,00;0,00;sales;medium
935;0.1;0.91;6,00;285,00;4,00;0,00;0,00;sales;medium
934;0.1;0.96;6,00;254,00;4,00;1,00;0,00;sales;medium
933;0.42;0.52;2,00;151,00;3,00;0,00;0,00;sales;medium
932;0.9;0.92;5,00;154,00;4,00;0,00;0,00;sales;low
931;0.32;0.58;5,00;271,00;5,00;0,00;0,00;sales;high
930;0.83;0.82;4,00;243,00;5,00;0,00;0,00;sales;medium
929;0.77;0.91;5,00;261,00;6,00;0,00;0,00;sales;medium
928;0.46;0.86;2,00;212,00;4,00;0,00;0,00;sales;medium
927;0.78;0.87;4,00;236,00;5,00;0,00;0,00;sales;medium
926;0.11;0.8;7,00;243,00;4,00;0,00;0,00;sales;medium
925;0.42;0.56;2,00;147,00;3,00;0,00;0,00;sales;medium
924;0.44;0.5;2,00;156,00;3,00;0,00;0,00;sales;medium
923;0.43;0.47;2,00;137,00;3,00;0,00;0,00;marketing;medium
922;0.4;0.48;2,00;138,00;3,00;0,00;0,00;marketing;medium
921;0.37;0.45;2,00;160,00;3,00;0,00;0,00;marketing;medium
920;0.82;0.86;4,00;264,00;5,00;0,00;0,00;management;medium
919;0.11;0.85;6,00;259,00;4,00;0,00;0,00;technical;medium
918;0.38;0.55;2,00;145,00;3,00;0,00;0,00;support;low
917;0.11;0.82;6,00;304,00;4,00;1,00;0,00;accounting;low
916;0.48;0.88;3,00;239,00;3,00;0,00;0,00;sales;low
915;0.89;0.87;5,00;275,00;6,00;0,00;0,00;marketing;low
914;0.44;0.49;2,00;127,00;3,00;1,00;0,00;sales;low
913;0.8;0.95;4,00;274,00;5,00;0,00;0,00;sales;low
912;0.43;0.51;2,00;140,00;3,00;0,00;0,00;sales;low
911;0.79;0.98;4,00;271,00;5,00;0,00;0,00;sales;low
910;0.92;0.9;5,00;248,00;5,00;0,00;0,00;sales;low
909;0.92;1,00;5,00;259,00;5,00;0,00;0,00;IT;low
908;0.09;0.86;6,00;291,00;4,00;0,00;0,00;product_mng;low
907;0.1;0.78;7,00;286,00;4,00;0,00;0,00;product_mng;low
906;0.76;0.93;5,00;238,00;5,00;0,00;0,00;product_mng;low
905;0.45;0.46;2,00;142,00;3,00;0,00;0,00;product_mng;low
904;0.43;0.47;2,00;128,00;3,00;0,00;0,00;IT;low
903;0.36;0.55;2,00;152,00;3,00;0,00;0,00;IT;low
902;0.43;0.53;2,00;145,00;3,00;0,00;0,00;IT;low
901;0.78;0.94;5,00;271,00;6,00;0,00;0,00;IT;low
900;0.84;0.83;5,00;238,00;5,00;0,00;0,00;IT;low
899;0.11;0.77;7,00;273,00;4,00;0,00;0,00;management;low
898;0.3;0.56;3,00;309,00;4,00;1,00;0,00;technical;low
897;0.44;0.56;2,00;134,00;3,00;0,00;0,00;technical;medium
896;0.1;0.79;6,00;294,00;4,00;0,00;0,00;technical;medium
895;0.73;0.92;5,00;266,00;5,00;0,00;0,00;support;medium
894;0.85;0.85;5,00;267,00;5,00;0,00;0,00;support;medium
893;0.74;0.99;4,00;276,00;5,00;0,00;0,00;support;low
892;0.75;0.86;5,00;237,00;5,00;0,00;0,00;support;high
891;0.43;0.57;2,00;131,00;3,00;1,00;0,00;support;medium
890;0.11;0.79;6,00;281,00;4,00;0,00;0,00;support;medium
889;0.11;0.83;6,00;295,00;4,00;0,00;0,00;support;medium
888;0.41;0.51;2,00;137,00;3,00;0,00;0,00;support;medium
887;0.41;0.51;2,00;127,00;3,00;0,00;0,00;support;medium
886;0.78;0.87;5,00;256,00;5,00;0,00;0,00;support;medium
885;0.38;0.5;2,00;153,00;3,00;0,00;0,00;support;medium
884;0.37;0.51;2,00;128,00;3,00;0,00;0,00;technical;medium
883;0.11;0.79;6,00;294,00;4,00;0,00;0,00;technical;medium
882;0.89;1,00;5,00;253,00;5,00;0,00;0,00;technical;medium
881;0.38;0.88;3,00;154,00;4,00;0,00;0,00;technical;medium
880;0.82;0.97;5,00;263,00;5,00;0,00;0,00;technical;medium
879;0.38;0.47;2,00;143,00;3,00;0,00;0,00;technical;low
878;0.49;0.63;6,00;265,00;3,00;0,00;0,00;technical;low
877;0.91;0.94;5,00;257,00;5,00;0,00;0,00;technical;low
876;0.11;0.94;6,00;277,00;5,00;0,00;0,00;technical;low
875;0.14;0.73;7,00;282,00;5,00;0,00;0,00;technical;low
874;0.78;1,00;5,00;220,00;5,00;0,00;0,00;technical;low
873;0.1;0.9;5,00;263,00;4,00;0,00;0,00;hr;low
872;0.87;0.94;4,00;260,00;5,00;0,00;0,00;hr;low
871;0.39;0.56;2,00;126,00;3,00;0,00;0,00;hr;low
870;0.38;0.57;2,00;152,00;3,00;1,00;0,00;hr;low
869;0.74;0.88;4,00;248,00;6,00;0,00;0,00;accounting;low
868;0.42;0.56;2,00;128,00;3,00;0,00;0,00;accounting;low
867;0.41;0.46;2,00;128,00;3,00;0,00;0,00;accounting;low
866;0.82;0.85;5,00;218,00;5,00;0,00;0,00;sales;low
865;0.1;0.94;6,00;260,00;4,00;0,00;0,00;sales;low
864;0.39;0.55;2,00;146,00;3,00;0,00;0,00;sales;low
863;0.41;0.47;2,00;154,00;3,00;0,00;0,00;sales;low
862;0.43;0.48;2,00;144,00;3,00;0,00;0,00;sales;low
861;0.79;1,00;4,00;218,00;5,00;0,00;0,00;sales;low
860;0.1;0.93;6,00;270,00;4,00;0,00;0,00;sales;low
859;0.74;1,00;4,00;253,00;5,00;0,00;0,00;sales;low
858;0.11;0.78;6,00;303,00;4,00;0,00;0,00;sales;medium
857;0.1;0.85;6,00;273,00;4,00;0,00;0,00;sales;medium
856;0.42;0.56;2,00;156,00;3,00;0,00;0,00;sales;medium
855;0.79;0.9;5,00;263,00;5,00;0,00;0,00;sales;medium
854;0.45;0.52;2,00;160,00;3,00;0,00;0,00;sales;low
853;0.82;0.89;5,00;217,00;5,00;0,00;0,00;sales;high
852;0.37;0.57;2,00;128,00;3,00;0,00;0,00;sales;medium
851;0.37;0.47;2,00;151,00;3,00;0,00;0,00;sales;medium
850;0.54;0.94;6,00;294,00;3,00;0,00;0,00;sales;medium
849;0.1;0.81;6,00;301,00;4,00;1,00;0,00;sales;medium
848;0.79;0.94;5,00;227,00;6,00;0,00;0,00;sales;medium
847;0.1;0.84;6,00;253,00;4,00;0,00;0,00;marketing;medium
846;0.44;0.51;2,00;146,00;3,00;0,00;0,00;marketing;medium
845;0.39;0.47;2,00;152,00;3,00;0,00;0,00;marketing;medium
844;0.66;0.47;7,00;156,00;2,00;0,00;0,00;management;medium
843;0.1;0.85;6,00;254,00;4,00;0,00;0,00;technical;medium
842;0.11;0.85;6,00;299,00;4,00;0,00;0,00;support;medium
841;0.36;0.56;2,00;138,00;3,00;0,00;0,00;accounting;medium
840;0.37;0.53;2,00;126,00;3,00;0,00;0,00;sales;low
839;0.81;0.9;5,00;238,00;6,00;0,00;0,00;marketing;low
838;0.09;0.93;6,00;308,00;4,00;0,00;0,00;RandD;low
837;0.43;0.56;2,00;133,00;3,00;0,00;0,00;RandD;low
836;0.11;0.78;6,00;300,00;4,00;1,00;0,00;RandD;low
835;0.89;1,00;4,00;260,00;5,00;0,00;0,00;RandD;low
834;0.89;0.82;5,00;224,00;6,00;0,00;0,00;RandD;low
833;0.39;0.48;2,00;161,00;3,00;0,00;0,00;IT;low
832;0.73;1,00;5,00;274,00;5,00;0,00;0,00;product_mng;low
831;0.72;0.95;4,00;220,00;5,00;0,00;0,00;product_mng;low
830;0.38;0.53;2,00;138,00;3,00;0,00;0,00;product_mng;low
829;0.59;1,00;2,00;160,00;5,00;0,00;0,00;product_mng;low
828;0.7;0.74;6,00;136,00;3,00;0,00;0,00;IT;low
827;0.1;0.93;6,00;269,00;4,00;0,00;0,00;IT;low
826;0.11;0.86;6,00;308,00;4,00;0,00;0,00;IT;low
825;0.37;0.56;2,00;138,00;3,00;0,00;0,00;IT;low
824;0.44;0.53;2,00;154,00;3,00;0,00;0,00;IT;low
823;0.41;0.5;2,00;128,00;3,00;0,00;0,00;management;low
822;0.74;0.93;5,00;244,00;5,00;0,00;0,00;technical;low
821;0.11;0.93;7,00;284,00;4,00;0,00;0,00;technical;low
820;0.45;0.51;2,00;138,00;3,00;0,00;0,00;technical;low
819;0.89;0.79;3,00;149,00;2,00;0,00;0,00;support;medium
818;0.11;0.87;6,00;264,00;4,00;0,00;0,00;support;medium
817;0.84;0.97;5,00;251,00;5,00;0,00;0,00;support;medium
816;0.8;0.97;4,00;218,00;5,00;1,00;0,00;support;medium
815;0.1;0.92;7,00;253,00;4,00;1,00;0,00;support;low
814;0.15;0.55;6,00;139,00;4,00;0,00;0,00;support;high
813;0.38;0.49;2,00;127,00;3,00;0,00;0,00;support;medium
812;0.09;0.97;7,00;288,00;4,00;0,00;0,00;support;medium
811;0.84;0.93;5,00;236,00;5,00;0,00;0,00;support;medium
810;0.11;0.97;7,00;310,00;4,00;0,00;0,00;support;medium
809;0.71;1,00;4,00;300,00;5,00;0,00;0,00;support;medium
808;0.86;1,00;5,00;227,00;5,00;0,00;0,00;technical;medium
807;0.45;0.54;2,00;138,00;3,00;0,00;0,00;technical;medium
806;0.36;0.62;4,00;237,00;2,00;0,00;0,00;technical;medium
805;0.81;0.95;5,00;266,00;5,00;0,00;0,00;technical;medium
804;0.1;0.77;6,00;310,00;4,00;0,00;0,00;technical;medium
803;0.85;0.82;5,00;264,00;6,00;0,00;0,00;technical;medium
802;0.43;0.55;2,00;153,00;3,00;0,00;0,00;technical;medium
801;0.91;0.97;4,00;251,00;6,00;0,00;0,00;technical;low
800;0.43;0.5;2,00;161,00;3,00;0,00;0,00;technical;low
799;0.11;0.93;6,00;253,00;4,00;1,00;0,00;technical;low
798;0.11;0.91;5,00;291,00;4,00;0,00;0,00;technical;low
797;0.45;0.49;2,00;151,00;3,00;0,00;0,00;hr;low
796;0.43;0.54;2,00;150,00;3,00;0,00;0,00;hr;low
795;0.11;0.79;7,00;295,00;4,00;0,00;0,00;hr;low
794;0.91;0.89;4,00;247,00;5,00;0,00;0,00;hr;low
793;0.9;0.83;5,00;259,00;5,00;0,00;0,00;accounting;low
792;0.11;0.87;6,00;301,00;4,00;0,00;0,00;accounting;low
791;0.23;0.99;4,00;204,00;4,00;1,00;0,00;accounting;low
790;0.1;0.92;6,00;243,00;4,00;1,00;0,00;sales;low
789;0.78;0.81;3,00;222,00;2,00;0,00;0,00;sales;low
788;0.39;0.46;2,00;156,00;3,00;0,00;0,00;sales;low
787;0.78;0.93;5,00;225,00;5,00;0,00;0,00;sales;low
786;0.85;0.99;5,00;248,00;5,00;0,00;0,00;sales;low
785;0.44;0.57;2,00;131,00;3,00;0,00;0,00;sales;low
784;0.36;0.46;2,00;132,00;3,00;0,00;0,00;sales;low
783;0.72;1,00;4,00;245,00;5,00;0,00;0,00;sales;low
782;0.91;0.96;4,00;232,00;5,00;0,00;0,00;sales;low
781;0.44;0.65;3,00;271,00;4,00;0,00;0,00;sales;low
780;0.11;0.9;7,00;247,00;4,00;0,00;0,00;sales;medium
779;0.1;0.92;7,00;269,00;4,00;0,00;0,00;sales;medium
778;0.11;0.93;6,00;294,00;4,00;0,00;0,00;sales;medium
777;0.1;0.97;6,00;254,00;5,00;0,00;0,00;sales;medium
776;0.39;0.57;2,00;158,00;3,00;0,00;0,00;sales;low
775;0.38;0.5;2,00;152,00;3,00;0,00;0,00;sales;high
774;0.42;0.54;2,00;159,00;3,00;0,00;0,00;sales;medium
773;0.31;0.77;4,00;149,00;3,00;0,00;0,00;sales;medium
772;0.1;0.86;6,00;309,00;4,00;0,00;0,00;sales;medium
771;0.1;0.83;6,00;300,00;4,00;0,00;0,00;marketing;medium
770;0.42;0.46;2,00;141,00;3,00;0,00;0,00;marketing;medium
769;0.1;0.84;6,00;293,00;5,00;0,00;0,00;marketing;medium
768;0.44;0.54;2,00;127,00;3,00;0,00;0,00;management;medium
767;0.75;0.81;5,00;227,00;5,00;0,00;0,00;technical;medium
766;0.09;0.87;3,00;214,00;2,00;0,00;0,00;support;medium
765;0.83;0.99;4,00;223,00;5,00;0,00;0,00;accounting;medium
764;0.39;0.46;2,00;159,00;3,00;0,00;0,00;sales;medium
763;0.41;0.47;2,00;131,00;3,00;0,00;0,00;marketing;medium
762;0.09;0.93;6,00;249,00;4,00;0,00;0,00;sales;low
761;0.1;0.9;7,00;290,00;4,00;0,00;0,00;sales;low
760;0.41;0.55;2,00;151,00;3,00;0,00;0,00;sales;low
759;0.39;0.54;2,00;127,00;3,00;0,00;0,00;sales;low
758;0.38;0.55;2,00;151,00;3,00;0,00;0,00;sales;low
757;0.77;0.92;5,00;235,00;5,00;0,00;0,00;IT;low
756;0.37;0.48;2,00;160,00;3,00;0,00;0,00;product_mng;low
755;0.66;0.93;5,00;253,00;5,00;0,00;0,00;product_mng;low
